Client ID,Subscription Product,Program Start Date,Date Closed,Status,Client State,Monthly Income,Welcome Call Complete Date
AFFQB296828,0,5/29/2015,5/12/2015,Rescission,PA,2375,4/28/2015
AFFQB296650,0,5/22/2015,1/0/1900,Client,CA,2470,4/27/2015
AFFQB295655,1,5/22/2015,1/0/1900,Client,FL,4275,4/27/2015
DHJ2704058,0,5/26/2015,6/29/2015,Terminated,TX,3230,4/21/2015
AFFQB294904,1,5/15/2015,1/0/1900,Client,FL,2470,4/28/2015
ARC2709485,1,5/4/2015,1/0/1900,Client,NY,3514.05,4/28/2015
AFFQB296557,1,5/25/2015,1/0/1900,Client,NV,1425,4/27/2015
AFFQB296064,0,5/28/2015,1/0/1900,Client,NY,11210,4/28/2015
AFFQB296808,0,4/30/2015,1/0/1900,Client,MO,570,4/28/2015
AFFQB296491,0,5/27/2015,1/0/1900,Client,NY,2850,4/27/2015
TLH2715104,1,5/4/2015,1/0/1900,Client,TX,3040,4/28/2015
AFFQB296445,0,5/28/2015,6/8/2015,Rescission,VA,1045,4/27/2015
KJH2710741,0,5/14/2015,1/0/1900,Client,CO,1900,4/28/2015
AFFQB296619,0,5/28/2015,1/0/1900,Client,NE,1900,4/27/2015
AFFQB296446,0,5/29/2015,5/6/2015,Rescission,PA,4750,4/27/2015
AFFQB294498,0,5/30/2015,1/0/1900,Client,MI,1126.7,4/27/2015
AFFQB295920,0,5/30/2015,1/0/1900,Client,OH,6175,4/27/2015
JRW2711272,1,4/29/2015,1/0/1900,Client,MN,760,4/25/2015
AFFQB296623,1,5/27/2015,1/0/1900,Client,PA,1554.2,4/28/2015
S1L2714405,1,5/15/2015,1/0/1900,Client,CA,2375,4/28/2015
AFFQB293576,1,6/1/2015,1/0/1900,Client,NC,5890,4/27/2015
AFFQB296420,0,5/16/2015,5/29/2015,Terminated,NY,3325,4/28/2015
AFFQB294931,0,5/29/2015,7/9/2015,Terminated,CA,5320,4/27/2015
AFFQB296560,1,5/8/2015,1/0/1900,Client,UT,2090,4/28/2015
AFFQB296854,0,5/15/2015,4/29/2015,Rescission,CA,4353.85,4/28/2015
GWL2699746,0,5/5/2015,1/0/1900,Client,CA,1472.5,4/28/2015
DIM2708025,1,5/8/2015,1/0/1900,Client,LA,1710,4/28/2015
KJM2632319,1,5/8/2015,1/0/1900,Client,KY,6650,4/28/2015
PAG2709713,0,5/14/2015,12/7/2015,Terminated,AL,2185,4/27/2015
DHJ2679359,0,5/28/2015,1/0/1900,Client,NC,1615,4/24/2015
KTR2715506,1,5/14/2015,1/0/1900,Client,TX,2375,4/28/2015
AFFQB290588,0,5/18/2015,5/11/2015,Rescission,CA,4180,4/28/2015
DLJ2699241,1,6/5/2015,1/0/1900,Client,LA,2280,5/5/2015
KJM2646388,1,5/1/2015,9/16/2015,Terminated,OH,3610,5/6/2015
AFFQB296802,0,5/3/2015,1/0/1900,Client,CA,3496.95,4/28/2015
AFFQB296282,0,5/24/2015,1/0/1900,Client,PA,3381.05,4/28/2015
VAP2712630,1,5/8/2015,1/0/1900,Client,NC,2565,4/28/2015
AFFQB296757,0,5/15/2015,1/0/1900,Client,NY,1615,4/28/2015
AFFQB296592,0,5/5/2015,11/5/2015,Terminated,FL,4227.5,4/28/2015
TAM2701440,1,5/14/2015,1/0/1900,Client,LA,5320,4/28/2015
AFFQB296801,0,5/8/2015,1/0/1900,Client,NY,1900,4/28/2015
AFFQB296718,1,5/16/2015,1/0/1900,Client,VA,3800,4/28/2015
JRW2715665,1,5/14/2015,1/0/1900,Client,MA,3325,4/28/2015
CTH2715571,1,5/8/2015,1/0/1900,Client,PA,5130,4/28/2015
AFFQB296239,0,5/15/2015,1/0/1900,Client,CA,3800,4/28/2015
AFFQB295817,0,5/15/2015,1/8/2016,Terminated,CA,4750,4/28/2015
AFFQB296249,1,5/20/2015,1/0/1900,Client,NY,4655,4/28/2015
AFFQB295880,0,5/20/2015,1/0/1900,Client,TX,2470,4/28/2015
AFFQB295834,0,5/22/2015,1/0/1900,Client,NY,3325,4/28/2015
AFFQB296857,0,4/30/2015,1/0/1900,Client,CA,4560,4/28/2015
MNG2707812,1,5/14/2015,1/0/1900,Client,FL,5130,4/28/2015
KJM2714560,1,5/8/2015,9/30/2015,Terminated,OH,2850,4/28/2015
AFFQB296205,0,5/23/2015,1/0/1900,Client,PA,1805,4/28/2015
BBG2714811,0,5/8/2015,5/26/2015,Terminated,TX,4750,5/1/2015
SMM2706632,0,5/8/2015,5/20/2015,Terminated,MD,1235,4/28/2015
SXW2713513,1,5/25/2015,1/0/1900,Client,VA,1045,4/28/2015
AOC2714121,1,5/8/2015,1/0/1900,Client,NY,5232.6,5/5/2015
AFFQB294410,0,5/15/2015,1/0/1900,Client,AZ,1425,4/28/2015
DAS2703251,1,5/13/2015,1/0/1900,Client,MI,475,4/28/2015
RMT2715702,1,5/1/2015,1/0/1900,Client,TN,2090,4/28/2015
AFFQB296000,1,5/5/2015,1/0/1900,Client,OH,5320,4/28/2015
AFFQB289512,0,5/5/2015,1/0/1900,Client,FL,2280,4/28/2015
MMS2715406,0,5/1/2015,1/0/1900,Client,FL,2375,5/1/2015
AFFQB296397,0,5/30/2015,5/4/2015,Rescission,MD,1444,4/28/2015
AFFQB296870,0,5/4/2015,5/4/2015,Rescission,TX,3325,4/28/2015
AFFQB296370,0,5/15/2015,5/6/2015,Rescission,TX,3562.5,4/28/2015
RMS2714946,0,5/25/2015,1/0/1900,Client,OH,2660,4/28/2015
AFFQB295654,0,5/16/2015,1/0/1900,Client,CA,2375,4/28/2015
S1L2715820,1,5/15/2015,1/0/1900,Client,MD,2289.5,4/28/2015
AFFQB296383,0,5/15/2015,1/0/1900,Client,MO,2058.65,4/28/2015
TAR2712942,1,5/1/2015,1/0/1900,Client,NV,9500,4/28/2015
AFFQB296744,1,5/4/2015,10/16/2015,Terminated,TN,2124.2,4/28/2015
SZS2715673,1,5/5/2015,9/23/2015,Terminated,OH,1425,4/28/2015
SXW2714152,0,5/1/2015,1/0/1900,Client,PA,1710,4/28/2015
AFFQB296659,1,5/15/2015,1/0/1900,Client,NY,1900,4/28/2015
VAP2708974,0,5/11/2015,1/0/1900,Client,TX,2375,4/28/2015
AFFQB296699,1,5/10/2015,8/3/2015,Terminated,CA,3135,4/28/2015
AFFQB296508,0,5/30/2015,5/8/2015,Rescission,CA,4636,4/28/2015
AFFQB296722,1,5/15/2015,6/23/2015,Terminated,NM,3515,4/28/2015
SOS2715944,1,5/15/2015,1/0/1900,Client,KY,2850,4/28/2015
AFFQB296790,0,4/30/2015,1/0/1900,Client,NC,3800,4/28/2015
AFFQB294369,0,5/28/2015,1/0/1900,Client,NY,1083,4/28/2015
AFFQB296313,0,5/15/2015,1/0/1900,Client,AR,1330,4/28/2015
AFFQB296638,0,5/14/2015,1/0/1900,Client,NY,3325,4/28/2015
AFFQB296851,1,5/28/2015,1/0/1900,Client,FL,3800,4/28/2015
AFFQB296911,1,5/30/2015,5/19/2015,Rescission,MO,1757.5,4/28/2015
AFFQB296794,0,5/20/2015,5/29/2015,Terminated,TX,3800,4/28/2015
AFFQB296634,0,5/15/2015,1/0/1900,Client,TX,3170.15,4/28/2015
AFFQB296235,1,5/15/2015,1/0/1900,Client,CA,3800,4/28/2015
BBG2715004,0,5/8/2015,1/0/1900,Client,FL,6650,4/29/2015
AOC2714020,1,5/1/2015,5/4/2015,Rescission,TX,4750,5/5/2015
AFFQB296080,1,5/5/2015,1/0/1900,Client,VA,3800,4/28/2015
AFFQB296456,0,5/15/2015,6/19/2015,Terminated,CA,4560,4/28/2015
WMT2699067,1,5/14/2015,1/0/1900,Client,TN,983.25,4/28/2015
PJD2678930,0,5/1/2015,10/9/2015,Terminated,TX,3135,4/6/2015
DOK2714825,1,5/1/2015,1/0/1900,Client,VA,4750,4/28/2015
AFFQB296940,1,5/28/2015,1/0/1900,Client,UT,2090,4/28/2015
AFFQB292524,1,5/27/2015,1/0/1900,Client,MD,4660.7,4/28/2015
AFFQB296985,0,5/15/2015,1/0/1900,Client,TX,3705,4/28/2015
AFFQB296965,0,5/11/2015,1/0/1900,Client,TX,3800,4/28/2015
ACT2708464,1,5/13/2015,6/4/2015,Terminated,IN,2090,4/30/2015
ACT2709873,0,5/11/2015,8/20/2015,Terminated,OH,0.95,4/30/2015
AFFQB296717,0,5/10/2015,1/0/1900,Client,AL,2850,4/28/2015
AFFQB296403,0,5/15/2015,1/0/1900,Client,OH,1900,4/28/2015
AFFQB296602,0,5/15/2015,1/0/1900,Client,CA,3154,4/29/2015
AFFQB296941,1,5/15/2015,1/0/1900,Client,FL,3800,4/28/2015
AFFQB296868,0,5/15/2015,5/5/2015,Rescission,PA,4180,4/28/2015
AFFQB292920,0,4/30/2015,1/0/1900,Client,AR,1235,4/29/2015
AFFQB295921,0,5/15/2015,1/0/1900,Client,NY,6175,4/28/2015
AFFQB296375,0,5/15/2015,11/25/2015,Terminated,CA,4750,4/28/2015
AFFQB297022,1,5/15/2015,1/0/1900,Client,FL,1900,4/29/2015
AFFQB296582,0,5/20/2015,1/0/1900,Client,CA,0.95,4/28/2015
BBG2711576,1,5/8/2015,1/0/1900,Client,PA,3203.4,4/30/2015
DVJ2712065,1,5/1/2015,1/0/1900,Client,NV,0.95,4/27/2015
S1L2706305,0,5/14/2015,1/0/1900,Client,IN,2185,4/28/2015
AFFQB295681,0,5/22/2015,1/0/1900,Client,CA,3990,4/28/2015
JMH2714192,0,5/8/2015,5/15/2015,Terminated,CA,1919,5/5/2015
AFFQB296272,0,5/22/2015,1/0/1900,Client,FL,760,4/28/2015
SLM2712609,1,5/8/2015,1/0/1900,Client,IN,1900,5/1/2015
AFFQB295976,0,5/23/2015,1/0/1900,Client,TX,2595.4,4/28/2015
SAC2669165,1,5/20/2015,1/0/1900,Client,UT,2090,4/30/2015
AFFQB296921,1,5/21/2015,1/0/1900,Client,UT,1995,4/29/2015
BBG2715830,1,5/1/2015,2/2/2016,Terminated,CA,2565,4/29/2015
AFFQB296817,0,5/6/2015,1/0/1900,Client,DE,3420,4/29/2015
AFFQB296179,0,5/1/2015,8/7/2015,Terminated,TX,3515,4/29/2015
TJF2716722,1,5/8/2015,1/0/1900,Client,TN,2280,4/29/2015
TKC2709353,0,5/28/2015,1/0/1900,Client,LA,1425,5/11/2015
SMP2707016,1,5/8/2015,6/9/2015,Terminated,AK,3420,4/29/2015
AFFQB297037,0,5/28/2015,1/0/1900,Client,NY,2470,4/29/2015
NTA2713286,1,6/10/2015,1/0/1900,Client,IN,1710,5/5/2015
AFFQB296975,1,5/15/2015,1/0/1900,Client,NY,5225,4/29/2015
S1L2715968,0,5/10/2015,9/18/2015,Terminated,NY,1482,4/28/2015
AFFQB296710,0,5/25/2015,1/0/1900,Client,CA,4750,4/28/2015
KJH2714805,1,5/5/2015,1/0/1900,Client,CA,1825.9,4/29/2015
AFFQB296792,0,5/11/2015,5/4/2015,Terminated,VA,2802.5,4/29/2015
SXB2711397,0,5/10/2015,10/20/2015,Terminated,NY,3610,5/4/2015
CXA2715843,1,5/6/2015,1/0/1900,Client,PA,1995,4/29/2015
AFFQB296447,0,5/27/2015,6/5/2015,Terminated,NY,2660,4/28/2015
AFFQB296840,1,5/1/2015,1/0/1900,Client,TX,2280,4/29/2015
AFFQB296462,0,6/1/2015,5/15/2015,Rescission,NY,5510,4/29/2015
JRQ2715519,0,5/1/2015,5/4/2015,Terminated,TX,3325,5/1/2015
AFFQB296943,0,5/28/2015,6/2/2015,Rescission,AZ,2850,4/28/2015
DVJ2697521,0,5/1/2015,1/0/1900,Client,AR,1710,4/29/2015
TYD2633431,1,5/14/2015,1/0/1900,Client,PA,2470,4/29/2015
R1S2688784,0,5/5/2015,5/14/2015,Terminated,CA,950,5/1/2015
BAB2713570,1,5/2/2015,1/0/1900,Client,PA,4085,4/29/2015
AFFQB297034,0,5/5/2015,1/0/1900,Client,VA,1900,4/29/2015
SXW2683134,0,5/5/2015,1/0/1900,Client,CA,0.95,4/13/2015
GLT2710662,1,5/26/2015,1/0/1900,Client,TX,3523.55,4/28/2015
AFFQB295858,0,5/15/2015,1/0/1900,Client,CA,3230,4/29/2015
AFFQB297059,0,5/15/2015,5/12/2015,Terminated,OH,1425,4/29/2015
NTA2715672,1,5/22/2015,1/0/1900,Client,OH,3800,4/29/2015
AFFQB297062,0,5/5/2015,1/0/1900,Client,OK,3166.35,4/29/2015
R1S2698602,0,5/5/2015,1/0/1900,Client,AL,2470,4/29/2015
AFFQB297033,1,5/8/2015,1/0/1900,Client,CA,5541.35,4/29/2015
SAC2706870,1,5/7/2015,1/0/1900,Client,MA,907.25,4/29/2015
BBG2706073,1,5/6/2015,1/0/1900,Client,NC,4275,4/28/2015
JOV2712315,0,4/29/2015,1/0/1900,Client,NY,1863.9,4/29/2015
C1B2712531,1,5/15/2015,1/0/1900,Client,MI,1900,4/29/2015
AFFQB297019,0,5/15/2015,1/0/1900,Client,NY,5937.5,4/29/2015
AFFQB296128,0,5/18/2015,1/0/1900,Client,TX,3800,4/29/2015
TSC2716916,1,5/8/2015,1/0/1900,Client,TN,3800,4/29/2015
JOV2716324,1,5/1/2015,1/0/1900,Client,NY,950,4/29/2015
MJV2714829,0,5/29/2015,6/9/2015,Terminated,VA,1187.5,1/0/1900
KEM2714910,1,5/25/2015,1/0/1900,Client,MD,1562.75,4/28/2015
VAP2706729,1,5/1/2015,11/17/2015,Terminated,CA,2312.3,4/27/2015
AFFQB296881,1,5/15/2015,1/0/1900,Client,AZ,1235,4/29/2015
AFFQB297102,0,5/16/2015,7/10/2015,Terminated,PA,3800,4/29/2015
TSC2697056,0,5/15/2015,6/3/2015,Terminated,LA,2850,1/0/1900
CLP2716448,0,5/18/2015,5/5/2015,Terminated,NY,3420,4/29/2015
AFFQB295927,0,4/30/2015,7/10/2015,Terminated,CA,855,4/29/2015
S1L2699282,1,5/4/2015,1/0/1900,Client,FL,1235,4/28/2015
AFFQB297075,0,4/30/2015,1/0/1900,Client,IA,1140,4/29/2015
TLH2698622,1,4/30/2015,1/0/1900,Client,NY,2375,4/28/2015
AFFQB297028,0,5/20/2015,1/0/1900,Client,MI,1330,4/29/2015
IEU2695616,0,5/1/2015,10/14/2015,Terminated,TX,2375,4/21/2015
RTL2717232,1,5/9/2015,1/0/1900,Client,TX,5453,4/29/2015
DEY2712965,1,5/14/2015,1/0/1900,Client,MD,855,4/29/2015
AFFQB296788,0,5/8/2015,5/5/2015,Rescission,TX,5320,4/29/2015
AFFQB296318,1,5/10/2015,1/0/1900,Client,CA,2280,4/27/2015
PAE2717043,1,5/12/2015,5/5/2015,Terminated,MD,2375,4/29/2015
CAK2711122,1,5/4/2015,1/0/1900,Client,MN,1900,4/29/2015
AFFQB297122,1,5/8/2015,12/4/2015,Terminated,FL,3800,4/29/2015
PAG2714927,1,5/14/2015,1/0/1900,Client,TN,1995,4/29/2015
DBN2701613,1,4/29/2015,1/0/1900,Client,PA,3610,5/4/2015
AFFQB296778,0,5/22/2015,1/0/1900,Client,PA,1520,4/29/2015
DSS2710646,1,5/2/2015,6/11/2015,Terminated,CA,2628.65,4/29/2015
AFFQB296687,0,5/3/2015,9/29/2015,Terminated,NM,4560,4/29/2015
AFFQB296945,0,5/22/2015,6/22/2015,Terminated,TX,2100.45,4/29/2015
AFFQB296880,0,5/15/2015,1/0/1900,Client,MD,2280,4/29/2015
AFFQB296745,0,5/27/2015,1/0/1900,Client,NY,1520,4/29/2015
PAG2702074,0,5/14/2015,1/0/1900,Client,TX,1425,4/21/2015
AFFQB289321,1,5/25/2015,5/15/2015,Rescission,TX,5130,4/29/2015
AFFQB296979,0,5/4/2015,5/5/2015,Terminated,NY,1140,4/29/2015
SDL2712742,1,5/13/2015,1/0/1900,Client,CA,3040,4/29/2015
DCW2713894,1,5/8/2015,6/10/2015,Terminated,PA,3630.9,4/29/2015
AFFQB296372,1,5/15/2015,8/11/2015,Terminated,IN,7125,4/29/2015
AFFQB296891,1,5/28/2015,1/0/1900,Client,NY,4275,4/29/2015
C1C2716741,0,5/1/2015,7/8/2015,Terminated,IA,6944.5,4/29/2015
CZS2709587,0,5/8/2015,5/29/2015,Terminated,VA,6815.3,4/29/2015
C1C2712167,1,5/14/2015,1/0/1900,Client,NY,1615,5/8/2015
SLM2717063,1,5/14/2015,10/20/2015,Terminated,TX,4560,4/30/2015
AFFQB296946,0,5/20/2015,1/0/1900,Client,CA,2280,4/29/2015
KRJ2692157,1,5/14/2015,1/0/1900,Client,NY,1900,5/6/2015
DEM2711117,1,5/12/2015,1/0/1900,Client,CO,2280,4/25/2015
AFFQB297119,0,5/1/2015,1/0/1900,Client,CA,7362.5,4/29/2015
JAW2715980,1,5/4/2015,5/19/2015,Terminated,NC,2090,4/29/2015
KRJ2701517,1,5/10/2015,6/2/2015,Terminated,FL,3280.35,4/30/2015
AFFQB297039,0,5/15/2015,5/9/2015,Terminated,FL,3610,4/29/2015
AFFQB297144,1,5/8/2015,1/0/1900,Client,NC,1330,4/29/2015
KRJ2715437,1,5/25/2015,1/0/1900,Client,IA,1425,5/5/2015
AFFQB297170,0,5/30/2015,1/0/1900,Client,CA,1900,4/29/2015
AFFQB295607,1,5/3/2015,6/4/2015,Terminated,IN,2850,4/29/2015
BBG2713662,1,6/1/2015,1/0/1900,Client,TX,2280,5/12/2015
AFFQB297139,0,5/5/2015,5/26/2015,Terminated,TX,3423.8,4/29/2015
AFFQB296935,1,5/27/2015,1/0/1900,Client,PA,3619.5,4/29/2015
IEU2717475,1,5/8/2015,1/0/1900,Client,CO,3957.7,4/29/2015
AFFQB297208,1,5/20/2015,1/0/1900,Client,RI,2755,4/29/2015
AFFQB297007,0,5/15/2015,11/14/2015,Terminated,MO,2660,4/29/2015
AFFQB297094,1,5/20/2015,9/2/2015,Terminated,NY,1920.9,4/29/2015
AFFQB297118,0,5/30/2015,11/18/2015,Terminated,CA,4750,4/29/2015
AFFQB290028,0,5/15/2015,1/0/1900,Client,PA,3325,4/29/2015
AFFQB296625,0,5/15/2015,7/27/2015,Terminated,OH,6650,4/29/2015
AFFQB292780,0,5/1/2015,1/0/1900,Client,CA,3325,4/29/2015
JEC2686913,1,5/18/2015,1/0/1900,Client,NV,2280,4/29/2015
AFFQB295754,1,5/5/2015,1/0/1900,Client,PA,2375,4/29/2015
AFFQB297009,1,5/8/2015,12/31/2015,Terminated,FL,2850,4/29/2015
AFFQB297216,0,5/15/2015,9/24/2015,Terminated,CA,4750,4/29/2015
AFFQB280839,1,5/13/2015,1/0/1900,Client,OH,2375,4/29/2015
AFFQB297236,0,5/3/2015,1/0/1900,Client,NM,285,4/29/2015
AFFQB297240,1,5/25/2015,1/0/1900,Client,TX,1801.2,4/29/2015
AFFQB297137,0,5/1/2015,1/0/1900,Client,OK,2470,4/29/2015
AFFQB296789,1,5/10/2015,1/0/1900,Client,CA,0.95,4/29/2015
AFFQB297221,0,5/5/2015,5/5/2015,Rescission,AR,2850,4/29/2015
ALT2705038,1,5/21/2015,1/0/1900,Client,MO,2660,4/29/2015
AFFQB297140,0,5/11/2015,5/5/2015,Rescission,MD,4750,4/29/2015
AFFQB296551,0,5/28/2015,1/0/1900,Client,FL,4116.35,4/29/2015
AFFQB297238,1,5/27/2015,12/7/2015,Terminated,VA,1900,4/29/2015
AFFQB295562,1,5/15/2015,1/0/1900,Client,CA,855,4/29/2015
AFFQB295846,0,5/22/2015,1/0/1900,Client,IN,5510,4/29/2015
AFFQB296701,0,5/16/2015,1/0/1900,Client,PA,3800,4/29/2015
TDK2712317,0,5/7/2015,1/0/1900,Client,TX,1330,4/29/2015
AFFQB297218,1,5/27/2015,1/0/1900,Client,MD,4560,4/29/2015
AFFQB297244,0,5/15/2015,5/8/2015,Terminated,NC,1615,4/29/2015
DEM2702638,1,5/14/2015,1/0/1900,Client,CA,2375,4/29/2015
AFFQB297187,0,5/9/2015,1/0/1900,Client,CA,2375,4/29/2015
CXA2717626,0,5/8/2015,1/0/1900,Client,AZ,1805,4/29/2015
AFFQB296984,0,5/25/2015,1/0/1900,Client,NY,1985.5,4/29/2015
AFFQB297168,0,5/3/2015,5/5/2015,Rescission,OH,1900,4/29/2015
AFFQB297261,1,5/7/2015,1/0/1900,Client,NC,4421.3,4/29/2015
RZM2690830,0,5/16/2015,1/0/1900,Client,TX,5700,5/4/2015
AFFQB296724,0,5/22/2015,1/0/1900,Client,MD,2470,4/29/2015
JRW2717388,1,5/9/2015,1/0/1900,Client,CA,3610,4/29/2015
AFFQB296738,0,5/23/2015,1/0/1900,Client,CA,475,4/29/2015
AFFQB297089,0,5/15/2015,1/0/1900,Client,PA,4180,4/29/2015
AFFQB297290,0,5/12/2015,1/0/1900,Client,FL,5937.5,4/29/2015
GLT2715865,1,5/4/2015,1/0/1900,Client,OH,365.75,5/4/2015
MMS2706789,1,5/9/2015,11/20/2015,Terminated,TX,2375,5/4/2015
AFFQB295813,0,5/5/2015,1/0/1900,Client,CA,2850,4/29/2015
DSS2716980,1,5/23/2015,1/0/1900,Client,MI,688.75,4/30/2015
JOV2712346,0,5/12/2015,1/0/1900,Client,OH,1520,5/15/2015
AFFQB296783,0,5/15/2015,1/0/1900,Client,TN,2077.65,4/29/2015
AFFQB297154,1,5/15/2015,1/0/1900,Client,NY,2109,4/29/2015
AFFQB297051,0,6/25/2015,1/0/1900,Client,OH,1520,4/30/2015
AFFQB297158,1,5/15/2015,1/0/1900,Client,LA,2517.5,4/29/2015
CMF2692942,0,5/8/2015,1/0/1900,Client,PA,1045,4/29/2015
C1B2715591,1,5/8/2015,5/19/2015,Terminated,NC,1330,4/30/2015
JCV2717637,0,5/10/2015,1/0/1900,Client,TX,2131.8,4/30/2015
AFFQB296902,1,5/15/2015,5/1/2015,Rescission,NV,6175,4/30/2015
TKC2717689,1,5/15/2015,1/0/1900,Client,FL,1900,4/29/2015
AFFQB296263,0,5/11/2015,1/0/1900,Client,FL,950,4/30/2015
AFFQB297101,1,5/27/2015,1/0/1900,Client,NY,5700,4/29/2015
AFFQB296408,0,5/5/2015,1/0/1900,Client,NY,2850,4/30/2015
CAC2715067,0,5/8/2015,1/0/1900,Client,NM,3458,4/30/2015
AFFQB295608,0,5/20/2015,1/0/1900,Client,CA,1900,4/29/2015
AFFQB297348,0,5/18/2015,1/0/1900,Client,OH,3135,4/30/2015
AFFQB296999,0,5/21/2015,7/31/2015,Terminated,TX,3800,4/29/2015
AFFQB297165,1,5/28/2015,1/0/1900,Client,CA,3610,4/30/2015
SAC2615766,1,5/8/2015,8/3/2015,Terminated,KY,2375,5/4/2015
JJS2717381,0,5/5/2015,5/21/2015,Terminated,TX,2137.5,5/1/2015
CZS2717674,1,5/30/2015,1/0/1900,Client,MI,3290.8,5/1/2015
AFFQB296104,1,5/29/2015,8/7/2015,Terminated,VA,786.6,4/30/2015
DXD2718469,1,5/11/2015,1/0/1900,Client,VA,2375,4/30/2015
AFFQB295926,0,6/10/2015,7/13/2015,Terminated,CA,5663.9,4/30/2015
AFFQB297117,1,5/4/2015,5/12/2015,Terminated,PA,1900,4/30/2015
AFFQB296138,0,5/25/2015,1/0/1900,Client,CA,1520,4/29/2015
GLT2717609,1,5/14/2015,1/0/1900,Client,CA,2280,4/30/2015
AFFQB296874,0,5/28/2015,1/0/1900,Client,TX,3800,4/29/2015
AFFQB297364,0,5/15/2015,1/0/1900,Client,MD,12350,4/30/2015
SLF2687351,0,5/7/2015,6/8/2015,Terminated,NY,28500,5/5/2015
TKC2650081,1,5/15/2015,1/0/1900,Client,IA,2755,4/30/2015
AFFQB297332,1,5/30/2015,1/0/1900,Client,MA,1140,4/30/2015
AFFQB297248,1,5/29/2015,8/10/2015,Terminated,MA,2945,4/30/2015
SAC2717069,1,5/27/2015,1/0/1900,Client,MI,1378.45,4/30/2015
GCS2714685,0,5/18/2015,1/0/1900,Client,MO,3420,5/5/2015
JBM2707181,1,5/9/2015,6/2/2015,Terminated,NV,4845,4/29/2015
AFFQB297196,1,5/30/2015,1/0/1900,Client,NY,2090,4/29/2015
DAS2710872,0,5/13/2015,1/0/1900,Client,CA,2850,4/30/2015
AFFQB294499,1,5/15/2015,1/0/1900,Client,PA,3705,4/30/2015
ALB2718315,1,5/7/2015,1/0/1900,Client,VA,2090,5/1/2015
AFFQB297345,0,5/1/2015,5/1/2015,Rescission,VA,2223,4/30/2015
JOV2718098,0,5/12/2015,1/0/1900,Client,UT,4275,4/30/2015
KRJ2716860,0,5/16/2015,5/4/2015,Rescission,NM,2470,5/1/2015
PAG2709532,0,5/8/2015,7/9/2015,Terminated,IA,2850,4/30/2015
RMS2705128,1,5/15/2015,1/0/1900,Client,CA,1900,4/27/2015
CTH2718601,1,5/3/2015,9/9/2015,Terminated,CA,3325,4/30/2015
AFFQB296933,1,5/24/2015,6/3/2015,Rescission,MO,4750,4/30/2015
CXA2703128,0,5/8/2015,6/2/2015,Terminated,CA,3800,4/21/2015
AFFQB297390,0,5/20/2015,10/26/2015,Terminated,MD,1520,4/30/2015
AFFQB297232,1,5/6/2015,7/2/2015,Terminated,AZ,9500,4/30/2015
SXB2699905,1,5/10/2015,1/0/1900,Client,NY,1900,5/1/2015
AFFQB296947,1,5/22/2015,1/0/1900,Client,NY,2375,4/30/2015
AFFQB296270,0,5/15/2015,6/3/2015,Terminated,FL,3325,4/30/2015
EAD2714932,0,5/8/2015,1/0/1900,Client,TX,1995,1/0/1900
JXK2698115,0,5/14/2015,5/11/2015,Rescission,NY,1615,4/16/2015
JLX2718698,0,6/5/2015,1/0/1900,Client,MO,3800,4/30/2015
AGT2711569,1,5/2/2015,1/0/1900,Client,MN,3990,4/29/2015
AFFQB296553,0,5/21/2015,1/0/1900,Client,TX,1554.2,4/30/2015
AFFQB297027,1,5/21/2015,1/0/1900,Client,NY,1900,4/30/2015
ATJ2712519,1,5/8/2015,7/23/2015,Terminated,PA,1710,4/30/2015
AFFQB297339,0,5/15/2015,1/0/1900,Client,MO,2850,4/30/2015
AFFQB297352,0,5/15/2015,1/0/1900,Client,MD,3515,4/30/2015
AFFQB296526,0,5/15/2015,1/0/1900,Client,CA,950,4/30/2015
AFFQB286097,0,5/1/2015,1/0/1900,Client,CO,4275,4/30/2015
AFFQB297010,0,5/16/2015,1/0/1900,Client,TX,4275,4/30/2015
AFFQB294953,1,5/30/2015,8/31/2015,Terminated,OH,2631.5,5/1/2015
AFFQB297356,1,5/2/2015,1/0/1900,Client,FL,8075,4/30/2015
MXP2718585,0,5/14/2015,1/0/1900,Client,PA,1552.3,4/30/2015
RMT2682083,1,5/1/2015,1/0/1900,Client,CO,9500,4/30/2015
RJC2715626,1,5/10/2015,1/0/1900,Client,NY,1071.6,4/30/2015
JCK2708918,1,5/1/2015,1/0/1900,Client,PA,2660,4/30/2015
AFFQB295724,0,5/16/2015,5/27/2015,Terminated,AZ,950,4/30/2015
AFFQB297452,0,5/5/2015,1/0/1900,Client,FL,9025,4/30/2015
AFFQB297399,0,5/5/2015,1/0/1900,Client,MO,4465,4/30/2015
AFFQB296656,0,5/15/2015,1/0/1900,Client,CA,2280,4/30/2015
AFFQB297438,0,5/15/2015,1/0/1900,Client,NY,2660,4/30/2015
AFFQB296497,1,5/16/2015,1/0/1900,Client,LA,2850,4/29/2015
AFFQB297341,0,5/27/2015,1/0/1900,Client,TX,2090,4/30/2015
AFFQB297396,0,5/28/2015,1/0/1900,Client,CA,1900,4/30/2015
AFFQB297395,0,5/15/2015,1/0/1900,Client,CA,3800,4/30/2015
AFFQB297233,0,5/4/2015,1/0/1900,Client,CA,3040,4/30/2015
JEC2667699,0,5/14/2015,6/16/2015,Terminated,MA,3230,1/0/1900
AFFQB296937,0,5/28/2015,1/0/1900,Client,OH,4370,4/30/2015
